url	candidate_kind	candidate_name	rank	composite_score	popularity	reputation	integration	documentation	ecosystem	cves_12mo	stars	issues_12mo	language	license	last_release	weblink	summary	confidence_score
http://anduin.linuxfromscratch.org/BLFS/othercertdata-nxtgn-openssl.txt	self	othercertdata-nxtgn-openssl	0	48.5	25	85	60	40	30	0				MPL-2.0		http://anduin.linuxfromscratch.org/BLFS/	Certificate data bundle for OpenSSL in BLFS builds, derived from Mozilla NSS certdata.txt	0.9
http://dbus.freedesktop.org/releases/dbus/dbus-1.16.2.tar.xz	self	dbus	0	72.5	45	85	90	80	75	2	180	45	C	GPL-2.0-or-later OR AFL-2.1	2024-03	https://www.freedesktop.org/wiki/Software/dbus/	Message bus system for inter-process communication (IPC) on Linux and Unix-like systems.	0.15
http://dbus.freedesktop.org/releases/dbus/dbus-1.16.2.tar.xz	alternative	sd-bus	1	79.6	78	75	95	90	70	4	3200	120	C	LGPL-2.1-or-later	2024-06	https://www.freedesktop.org/software/systemd/man/sd-bus.html	Lightweight D-Bus client library integrated in systemd for IPC.
http://dbus.freedesktop.org/releases/dbus/dbus-1.16.2.tar.xz	alternative	GDBus	2	78.6	62	90	85	85	78	1	850	60	C	LGPL-2.1-or-later	2024-05	https://docs.gtk.org/glib/struct.DBusConnection.html	GLib's high-level D-Bus API for GNOME and GTK applications.
http://dbus.freedesktop.org/releases/dbus/dbus-1.16.2.tar.xz	alternative	dbus	3	71.8	45	85	90	80	75	2	180	45	C	GPL-2.0-or-later OR AFL-2.1	2024-03	https://www.freedesktop.org/wiki/Software/dbus/	Message bus system for inter-process communication (IPC) on Linux and Unix-like systems.
http://download.savannah.gnu.org/releases/acl/acl-2.2.53.tar.gz	self	acl	0	82.9		95	85	55	75	0		4	C	LGPL-2.1+	2019-05	https://savannah.nongnu.org/projects/acl/	Utilities and libraries for managing POSIX Access Control Lists on files and directories.	0.4
http://download.savannah.gnu.org/releases/acl/acl-2.3.1.tar.gz	self	acl	0	70.4	45	92	88	65	55	0			C	GPL-2.0-or-later	2022-03	https://www.gnu.org/software/acl/	Commands to manage POSIX Access Control Lists on Linux filesystems.	0.65
http://download.savannah.gnu.org/releases/acl/acl-2.3.2.tar.gz	self	acl	0	82.5	65	95	90	85	80	0		5	C	GPL-2.0-or-later	2024-01	https://www.gnu.org/software/acl/	Commands for manipulating POSIX access control lists on files/directories.	0.4
http://download.savannah.gnu.org/releases/acl/acl-2.3.2.tar.gz	alternative	acl	1	82	65	95	90	85	80	0		5	C	GPL-2.0-or-later	2024-01	https://www.gnu.org/software/acl/	Commands for manipulating POSIX access control lists on files/directories.
http://download.savannah.gnu.org/releases/acl/acl-2.3.2.tar.gz	alternative	attr	2	75.1	55	92	75	70	85	0		3	C	GPL-2.0-or-later	2023-06	https://savannah.nongnu.org/projects/attr/	Utilities for extended attributes on filesystems.
http://download.savannah.gnu.org/releases/attr/attr-2.4.48.tar.gz	self	attr	0	71.8	35	95	90	55	75	0		3	C	GPL-2.0-or-later	2020-05	https://savannah.nongnu.org/projects/attr/	Utilities for managing extended attributes on filesystem objects (getfattr/setfattr).	0.15
http://download.savannah.gnu.org/releases/attr/attr-2.5.1.tar.gz	self	attr	0	67.8	40	90	85	70	60	0		5	C	GPL-2.0-or-later	2021-06	https://savannah.nongnu.org/projects/attr/	Utilities for managing extended attributes on filesystem objects.	0.1
http://download.savannah.gnu.org/releases/attr/attr-2.5.1.tar.gz	alternative	attr	1	67.8	40	90	85	70	60	0		5	C	GPL-2.0-or-later	2021-06	https://savannah.nongnu.org/projects/attr/	Utilities for managing extended attributes on filesystem objects.
http://download.savannah.gnu.org/releases/attr/attr-2.5.2.tar.gz	self	attr	0	77.4	55	92	85	78	80	0		4	C	GPL-2.0-or-later	2024-03	https://savannah.nongnu.org/projects/attr/	Utilities for managing extended attributes on filesystem objects (getfattr/setfattr).	0.3
http://download.savannah.gnu.org/releases/attr/attr-2.5.2.tar.gz	alternative	attr	1	76.6	55	92	85	78	80	0		4	C	GPL-2.0-or-later	2024-03	https://savannah.nongnu.org/projects/attr/	Utilities for managing extended attributes on filesystem objects (getfattr/setfattr).
http://download.savannah.gnu.org/releases/attr/attr-2.5.2.tar.gz	alternative	xattr	2	68.9	42	90	70	65	82	0	48	3	Python/C	LGPL-2.1-or-later	2023-10	https://github.com/pyxattr/pyxattr	Python bindings and CLI for extended filesystem attributes.
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.5.tar.xz	self	dmidecode	0	79.5	65	95	90	80	70	0		5	C	GPL-2.0-or-later	2023-04	https://www.nongnu.org/dmidecode/	Dumps system DMI (SMBIOS) table contents in human-readable format.	0.35
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.5.tar.xz	alternative	dmidecode	1	80	65	95	90	80	70	0		5	C	GPL-2.0-or-later	2023-04	https://www.nongnu.org/dmidecode/	Dumps system DMI (SMBIOS) table contents in human-readable format.
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.5.tar.xz	alternative	lshw	2	70.2	55	85	85	65	60	1	320	18	C++	GPL-2.0	2023-11	https://ezix.org/project/wiki/HardwareLiSter	Lists hardware configuration details including DMI data.
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.5.tar.xz	alternative	hwinfo	3	69.1	45	92	75	70	65	0	180	12	C	GPL-2.0	2024-01	https://github.com/openSUSE/hwinfo	Hardware detection and DMI reporting tool.
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.7.tar.xz	self	dmidecode	0	77.4	65	92	85	78	70	0		12	C	GPL-2.0-or-later	2024-04	https://www.nongnu.org/dmidecode/	DMI table decoder that reports hardware information from system SMBIOS/DMI tables.	0.65
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.7.tar.xz	alternative	dmidecode	1	78.1	65	92	85	78	70	0		12	C	GPL-2.0-or-later	2024-04	https://www.nongnu.org/dmidecode/	DMI table decoder that reports hardware information from system SMBIOS/DMI tables.
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.7.tar.xz	alternative	lshw	2	69.8	55	85	80	65	62	1	420	28	C++	GPL-2.0	2023-08	https://ezix.org/project/wiki/HardwareLiSter	Hardware lister that provides detailed system configuration info including DMI data.
http://download.savannah.gnu.org/releases/dmidecode/dmidecode-3.7.tar.xz	alternative	hwinfo	3	68.4	48	90	75	70	58	0	310	35	C	GPL-2.0	2024-02	https://github.com/openSUSE/hwinfo	Hardware detection tool with SMBIOS/DMI parsing capabilities.
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.0.tar.gz	self	FreeType	0	81.2	82	75	90	85	78	1	5200	45	C	FTL/GPL-2.0	2023-03	https://freetype.org/	Freely available software library to render fonts.	0.45
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.0.tar.gz	alternative	stb_truetype	1	92.9	95	98	95	75	88	0	24000	15	C	MIT	2023-11	https://github.com/nothings/stb	Single-header TrueType font rasterizer.
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.0.tar.gz	alternative	Cairo	2	78.6	65	95	85	70	72	0	1100	60	C	LGPL-2.1	2023-09	https://cairographics.org/	2D graphics library with font and vector support.
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.0.tar.gz	alternative	Skia	3	74.8	90	65	75	80	60	3	8500	320	C++	BSD-3-Clause	2024-06	https://skia.org/	Google's 2D graphics library with advanced font rendering.
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.3.tar.gz	self	FreeType	0	80.5	65	85	95	90	80	2	1200	45	C	FreeType License / GPLv2	2024-08	https://www.freetype.org/	Freely available software library to render fonts on raster surfaces.	0.1
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.3.tar.gz	alternative	stb_truetype	1	86.6	98	98	70	75	65	0	25000	180	C	Unlicense	2024-05	https://github.com/nothings/stb	Single-header public-domain TrueType font rasterizer for simple use cases.
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.3.tar.gz	alternative	Skia	2	81.1	92	75	80	85	70	5	9200	320	C++	BSD-3-Clause	2024-10	https://skia.org/	Google's 2D graphics library with advanced font rendering and shaping.
http://download.savannah.gnu.org/releases/freetype/freetype-2.13.3.tar.gz	alternative	Cairo	3	75.5	60	90	85	65	75	1	1100	60	C	LGPL-2.1 / MPL-1.1	2023-09	https://www.cairographics.org/	2D graphics library with font rendering via FreeType or fontconfig backends.
http://download.savannah.gnu.org/releases/freetype/freetype-2.14.3.tar.gz	self	FreeType	0	85.4	78	92	95	88	82	2	1200	45	C	FTL/GPLv2	2024-12	https://www.freetype.org/	Freely available software library to render fonts.	0.05
http://download.savannah.gnu.org/releases/freetype/freetype-2.14.3.tar.gz	alternative	HarfBuzz	1	88.1	92	95	85	80	75	1	3800	120	C++	MIT	2024-11	https://harfbuzz.org/	Open-source text shaping engine.
http://download.savannah.gnu.org/releases/freetype/freetype-2.14.3.tar.gz	alternative	FreeType	2	86.4	78	92	95	88	82	2	1200	45	C	FTL/GPLv2	2024-12	https://www.freetype.org/	Freely available software library to render fonts.
http://download.savannah.gnu.org/releases/freetype/freetype-2.14.3.tar.gz	alternative	Skia	3	81.2	98	80	70	75	65	5	9200	380	C++	BSD-3-Clause	2024-10	https://skia.org/	2D graphics library with font rendering support.
http://download.savannah.gnu.org/releases/freetype/freetype-2.9.1.tar.gz	self	freetype	0	79.5	72	85	90	80	75	2	650	45	C	FTL/GPLv2	2023-08	https://freetype.org	Freely available software library to render fonts on raster surfaces.	0.1
http://download.savannah.gnu.org/releases/freetype/freetype-2.9.1.tar.gz	alternative	stb_truetype	1	85.2	95	95	85	65	60	0	24000	120	C	Unlicense	2023-01	https://github.com/nothings/stb	Single-header public-domain TrueType font rasterizer.
http://download.savannah.gnu.org/releases/freetype/freetype-2.9.1.tar.gz	alternative	freetype	2	79.8	72	85	90	80	75	2	650	45	C	FTL/GPLv2	2023-08	https://freetype.org	Freely available software library to render fonts on raster surfaces.
http://download.savannah.gnu.org/releases/freetype/freetype-2.9.1.tar.gz	alternative	skia	3	72.9	88	70	65	75	55	5	8200	380	C++	BSD-3-Clause	2024-01	https://skia.org	Google's 2D graphics library with advanced font rendering.
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.3.tar.gz	self	libpipeline	0	65.5	35	95	75	65	55	0		0	C	GPL-3.0-or-later	2022-06	https://www.gnu.org/software/libpipeline/	C library for flexible and safe manipulation of subprocess pipelines.	0.1
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.3.tar.gz	alternative	libpipeline	1	65	35	95	75	65	55	0		0	C	GPL-3.0-or-later	2022-06	https://www.gnu.org/software/libpipeline/	C library for flexible and safe manipulation of subprocess pipelines.
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.6.tar.gz	self	libpipeline	0	68.5	35	95	70	65	80	0		2	C	GPL-3.0-or-later	2023-03	https://www.gnu.org/software/libpipeline/	C library for flexible and safe manipulation of pipelines of subprocesses.	0.15
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.6.tar.gz	alternative	Boost.Process	1	76.8	60	90	85	85	70	0		45	C++	BSL-1.0	2024-04	https://www.boost.org/doc/libs/release/libs/process/	C++ library for managing system processes and pipelines with modern async support.
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.6.tar.gz	alternative	subprocess.h	2	74.4	55	92	90	55	75	0	920	12	C	Unlicense	2023-11	https://github.com/sheredom/subprocess.h	Single-header C/C++ library for spawning and piping child processes.
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.6.tar.gz	alternative	libpipeline	3	68	35	95	70	65	80	0		2	C	GPL-3.0-or-later	2023-03	https://www.gnu.org/software/libpipeline/	C library for flexible and safe manipulation of pipelines of subprocesses.
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.8.tar.gz	self	libpipeline	0	66.5	25	95	70	65	80	0		2	C	GPL-3.0-or-later	2024-01	https://www.gnu.org/software/libpipeline/	C library for flexible and safe manipulation of pipelines of subprocesses.	0.05
http://download.savannah.gnu.org/releases/libpipeline/libpipeline-1.5.8.tar.gz	alternative	libpipeline	1	65	25	95	70	65	80	0		2	C	GPL-3.0-or-later	2024-01	https://www.gnu.org/software/libpipeline/	C library for flexible and safe manipulation of pipelines of subprocesses.
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.2.1.tar.gz	self	libunwind	0	66.8	45	85	75	55	70	1		12	C	MIT	2022-01	https://www.nongnu.org/libunwind/	Portable C library to determine the call-chain of a program (stack unwinding).	0.3
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.2.1.tar.gz	alternative	libbacktrace	1	82.9	78	95	85	70	75	0	980	18	C	BSD-3-Clause	2024-03	https://github.com/ianlancetaylor/libbacktrace	Simple C library for producing stack backtraces.
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.2.1.tar.gz	alternative	backward-cpp	2	79.5	88	92	65	60	65	0	3200	25	C++	MIT	2023-09	https://github.com/bombela/backward-cpp	C++ library for stack trace capture and pretty printing.
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.2.1.tar.gz	alternative	libunwind	3	66.2	45	85	75	55	70	1		12	C	MIT	2022-01	https://www.nongnu.org/libunwind/	Portable C library to determine the call-chain of a program (stack unwinding).
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.4.0.tar.gz	self	libunwind	0	78.4	72	85	88	68	78	1		12	C	MIT	2022-10	https://www.nongnu.org/libunwind/	Portable C API for stack unwinding and call-chain determination.	0.25
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.4.0.tar.gz	alternative	libbacktrace	1	82.7	78	95	82	65	80	0	920	18	C	BSD-3-Clause	2023-05	https://github.com/ianlancetaylor/libbacktrace	GCC library for producing symbolic backtraces.
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.4.0.tar.gz	alternative	elfutils	2	69.2	65	70	75	72	68	3		25	C	GPL-3.0	2023-08	https://sourceware.org/elfutils/	Libraries and tools for ELF/DWARF handling including stack unwinding.
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.6.2.tar.gz	self	libunwind	0	82.5	75	95	85	70	80	0		12	C	MIT	2021-10	https://www.nongnu.org/libunwind/	Portable C library for determining the call-chain of a program	0.3
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.6.2.tar.gz	alternative	libunwind	1	82.8	75	95	85	70	80	0		12	C	MIT	2021-10	https://www.nongnu.org/libunwind/	Portable C library for determining the call-chain of a program
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.6.2.tar.gz	alternative	llvm-libunwind	2	82	90	85	75	85	65	2	24000	180	C++	Apache-2.0	2024-06	https://github.com/llvm/llvm-project/tree/main/libunwind	LLVM implementation of the libunwind API
http://download.savannah.gnu.org/releases/libunwind/libunwind-1.6.2.tar.gz	alternative	libbacktrace	3	77.8	65	95	80	65	75	0	980	25	C	BSD-3-Clause	2024-01	https://github.com/ianlancetaylor/libbacktrace	Simple C library for producing stack traces
http://downloads.sourceforge.net/docbook/docbook-xsl-1.79.1.tar.bz2	self	docbook-xsl	0	52.5	35	95	60	40	25	0		0	XSLT	MIT-style	2016-05	https://docbook.org/	XSL stylesheets for transforming DocBook XML into HTML, PDF, EPUB and other output formats.	0.05
http://downloads.sourceforge.net/docbook/docbook-xsl-1.79.1.tar.bz2	alternative	pandoc	1	92	95	90	95	95	85	1	32000	180	Haskell	GPL-2.0	2024-01	https://pandoc.org/	Universal document converter supporting Markdown, DocBook, LaTeX and 30+ formats.
http://downloads.sourceforge.net/docbook/docbook-xsl-1.79.1.tar.bz2	alternative	sphinx	2	84.5	75	95	85	95	75	0	5800	320	Python	BSD-2-Clause	2024-02	https://www.sphinx-doc.org/	Python documentation generator with reStructuredText and Markdown support.
http://downloads.sourceforge.net/docbook/docbook-xsl-1.79.1.tar.bz2	alternative	asciidoctor	3	80.5	65	95	80	85	80	0	4200	95	Ruby	MIT	2023-10	https://asciidoctor.org/	Fast text processor for AsciiDoc to HTML, PDF, DocBook and EPUB.
http://downloads.sourceforge.net/hdparm/hdparm-9.56.tar.gz	self	hdparm	0	64.5	45	95	70	55	40	0		0	C	BSD	2018-03	https://sourceforge.net/projects/hdparm/	Command-line utility for viewing/setting ATA/SATA hard disk parameters including power management and secure erase.	0.65
http://downloads.sourceforge.net/hdparm/hdparm-9.56.tar.gz	alternative	smartmontools	1	84.4	82	88	85	90	78	1	920	45	C++	GPL-2.0	2024-01	https://www.smartmontools.org/	Controls and monitors SMART-enabled ATA/SATA/NVMe drives with extensive reporting and self-tests.
http://downloads.sourceforge.net/hdparm/hdparm-9.56.tar.gz	alternative	nvme-cli	2	82.3	88	82	80	85	72	2	1450	120	C	GPL-2.0	2024-05	https://github.com/linux-nvme/nvme-cli	User-space tool for managing NVMe storage devices and namespaces.
http://downloads.sourceforge.net/hdparm/hdparm-9.56.tar.gz	alternative	sdparm	3	63.1	35	92	65	70	55	0		5	C	BSD	2023-05	https://sg.danny.cz/sg/sdparm.html	SCSI disk parameter utility analogous to hdparm for SAS/SATA drives.
http://downloads.sourceforge.net/hdparm/hdparm-9.58.tar.gz	self	hdparm	0	62.5	45	90	70	55	40	0		0	C	BSD-style	2018-09	https://sourceforge.net/projects/hdparm/	Command-line utility for viewing and setting ATA/SATA hard disk parameters including power management and security features.	0.4
http://downloads.sourceforge.net/hdparm/hdparm-9.58.tar.gz	alternative	smartmontools	1	84	85	85	85	90	75	1	850	45	C++	GPL-2.0	2023-12	https://www.smartmontools.org/	Controls and monitors storage devices using SMART, with some ATA tuning capabilities.
http://downloads.sourceforge.net/hdparm/hdparm-9.58.tar.gz	alternative	sdparm	2	62.1	35	92	65	60	55	0		5	C	BSD-style	2022-01	https://sg.danny.cz/sg/sdparm.html	SCSI/SAS disk parameter utility, analogous to hdparm for non-ATA devices.
http://downloads.sourceforge.net/hdparm/hdparm-9.65.tar.gz	self	hdparm	0	62.5	35	95	70	60	30	0			C	BSD	2023-01	https://sourceforge.net/projects/hdparm/	Utility to get/set ATA/SATA/PATA hard disk parameters including power management and benchmarking	0.25
http://downloads.sourceforge.net/hdparm/hdparm-9.65.tar.gz	alternative	smartmontools	1	78	65	85	85	90	75	1	920	45	C++	GPL-2.0	2024-01	https://www.smartmontools.org/	Control and monitor SMART attributes for ATA/SCSI/NVMe drives
http://downloads.sourceforge.net/hdparm/hdparm-9.65.tar.gz	alternative	sdparm	2	54.1	25	92	65	55	25	0			C	BSD	2023-05	https://sg.danny.cz/sg/sdparm.html	Access and modify SCSI disk parameters similar to hdparm
http://downloads.sourceforge.net/infozip/unzip60.tar.gz	self	unzip	0	60.5	45	85	70	40	50	0		5	C	Info-ZIP	2009-04	http://infozip.sourceforge.net/UnZip.html	Extract, list and test files in ZIP archives.	0.3
http://downloads.sourceforge.net/infozip/unzip60.tar.gz	alternative	7-Zip	1	84.6	92	80	85	90	75	2	25000	120	C/C++	LGPL-2.1	2023-08	https://www.7-zip.org/	Open source file archiver with high compression and broad format support.
http://downloads.sourceforge.net/infozip/unzip60.tar.gz	alternative	libarchive	2	83.8	78	88	90	85	80	1	2800	60	C	BSD-2-Clause	2023-04	https://www.libarchive.org/	Multi-format archive and compression library with bsdtar CLI.
http://downloads.sourceforge.net/infozip/unzip60.tar.gz	alternative	unzip	3	61	45	85	70	40	50	0		5	C	Info-ZIP	2009-04	http://infozip.sourceforge.net/UnZip.html	Extract, list and test files in ZIP archives.
http://downloads.sourceforge.net/infozip/zip30.tar.gz	self	Info-ZIP Zip	0	47.5	25	90	60	30	20	0		0	C	Info-ZIP	2008-09	http://infozip.sourceforge.net/	Cross-platform command-line tool to create and extract ZIP archives compatible with PKZIP.	0.1
http://downloads.sourceforge.net/infozip/zip30.tar.gz	alternative	7-Zip	1	87	95	85	85	90	75	1	18000	120	C/C++	LGPL-2.1	2023-08	https://www.7-zip.org/	Open-source file archiver with strong compression and full ZIP support.
http://downloads.sourceforge.net/infozip/zip30.tar.gz	alternative	libarchive	2	72.8	70	75	80	75	65	2	2400	85	C	BSD-2-Clause	2023-04	https://libarchive.org/	Portable C library and bsdtar for reading/writing many archive formats including ZIP.
http://downloads.sourceforge.net/infozip/zip30.tar.gz	alternative	minizip	3	72.8	65	95	70	60	55	0	4200	40	C	Zlib	2022-10	https://github.com/madler/zlib	Lightweight ZIP library derived from zlib, focused on compression.
http://downloads.sourceforge.net/libpng/libpng-1.6.38.tar.xz	self	libpng	0	80.5	85	75	90	80	70	2		15	C	libpng	2022-09	http://www.libpng.org/pub/png/libpng.html	Reference library for reading, writing and manipulating PNG image files.	0.1
http://downloads.sourceforge.net/libpng/libpng-1.6.38.tar.xz	alternative	stb_image	1	91	95	95	95	85	75	0	24000	45	C	MIT	2023-01	https://github.com/nothings/stb	Single-header C library for loading PNG/JPEG and other image formats.
http://downloads.sourceforge.net/libpng/libpng-1.6.38.tar.xz	alternative	libspng	2	81.8	65	95	85	90	80	0	320	12	C	BSD-2-Clause	2023-05	https://libspng.org	Modern, safer C library for decoding and encoding PNG files.
http://downloads.sourceforge.net/libpng/libpng-1.6.38.tar.xz	alternative	lodepng	3	79.8	75	95	80	70	65	0	1400	20	C++	Zlib	2022-12	https://github.com/lvandeve/lodepng	Single-file C++ (or C) PNG encoder/decoder with no dependencies.
http://downloads.sourceforge.net/libpng/libpng-1.6.40.tar.gz	self	libpng	0	75.4	72	65	85	80	78	2	850	12	C	libpng	2023-06	https://libpng.org/	Official PNG reference library for reading, writing and manipulating PNG image files.	0.1
http://downloads.sourceforge.net/libpng/libpng-1.6.40.tar.gz	alternative	stb_image	1	91.6	95	95	92	85	82	0	24000	45	C	MIT	2024-01	https://github.com/nothings/stb	Header-only C library for loading PNG, JPEG and other image formats.
http://downloads.sourceforge.net/libpng/libpng-1.6.40.tar.gz	alternative	LodePNG	2	84.8	78	92	88	78	85	0	1850	9	C++	Zlib	2023-12	https://github.com/lvandeve/lodepng	Lightweight C++ PNG encoder/decoder with no external dependencies.
http://downloads.sourceforge.net/libpng/libpng-1.6.40.tar.gz	alternative	libspng	3	77.8	58	90	80	82	88	0	320	6	C	BSD-2-Clause	2024-02	https://libspng.org/	Modern, safer C library for reading and writing PNG files.
http://downloads.sourceforge.net/libpng/libpng-1.6.58.tar.gz	self	libpng	0	84	85	75	95	90	80	2		45	C	libpng	2024-11	https://libpng.sourceforge.io/	Reference C library for reading, writing and manipulating PNG image files.	0.35
http://downloads.sourceforge.net/libpng/libpng-1.6.58.tar.gz	alternative	libspng	1	87	78	95	85	88	90	0	680	12	C	BSD-2-Clause	2024-09	https://libspng.org/	Modern, safer C library for PNG decoding and encoding with fewer dependencies.
http://downloads.sourceforge.net/libpng/libpng-1.6.58.tar.gz	alternative	stb_image	2	83.8	95	92	70	75	65	0	24800	85	C	MIT	2024-07	https://github.com/nothings/stb	Single-header C library for loading PNG/JPEG and other image formats, popular in games.
